asset_number;asset_description;lamp_type_lupvalue;lamp_rating_w;mounting_type_lupvalue;lat;lon;location
1544729;Feature Lighting - Swanston Street between Flinders Lane and Collins Street;9;;Pole: Multiple Fixed;-37.81610982761056;144.96694253535247;-37.81610982761056, 144.96694253535247
1541364;Feature Lighting - Heffernan Lane between Lonsdale Street and Little Bourke Street;9;;Pole: Multiple Fixed;-37.81139794801792;144.9665645315774;-37.81139794801792, 144.9665645315774
1543027;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82286066976859;144.9471945290884;-37.82286066976859, 144.9471945290884
1541182;Feature Lighting -;13;35;Pole: Multiple Fixed;-37.82324736050087;144.947226941567;-37.82324736050087, 144.947226941567
1347336;Feature Lighting - Docklands;3;36;Parapet;-37.81781701923323;144.9487980412349;-37.81781701923323, 144.9487980412349
1539282;Feature Lighting -;3;14;Pole: Multiple Fixed;-37.82385081791627;144.943584168937;-37.82385081791627, 144.943584168937
1540507;Feature Lighting -;13;70;Pole: Multiple Fixed;-37.81487572090909;144.94426764501046;-37.81487572090909, 144.94426764501046
1542569;Feature Lighting -;9;;Pole: Multiple Fixed;-37.8227598122849;144.9467981277294;-37.8227598122849, 144.9467981277294
1542597;Feature Lighting -;9;;Pole: Multiple Fixed;-37.82264153947615;144.94604988522488;-37.82264153947615, 144.94604988522488
1347099;Feature Lighting - Docklands;3;36;Parapet;-37.81763302885527;144.94881678927516;-37.81763302885527, 144.94881678927516
1542372;Feature Lighting -;13;35;Pole: Multiple Fixed;-37.823344865457855;144.94723686539683;-37.823344865457855, 144.94723686539683
1347570;Feature Lighting - Docklands;1;;Canopy;-37.81728945349597;144.9527544686554;-37.81728945349597, 144.9527544686554
1512992;Feature Lighting - Flood Lighting - JJ Holland Park;;;;-37.79861268403885;144.92306641165254;-37.79861268403885, 144.92306641165254
1542122;Feature Lighting - Gordon Reserve;1;;Pole: Multiple Fixed;-37.81240732760742;144.97395649551382;-37.81240732760742, 144.97395649551382
1347868;Feature Lighting - Docklands;3;21;Inground;-37.824589333185415;144.94549383814388;-37.824589333185415, 144.94549383814388
1542676;Feature Lighting -;9;;Pole: Multiple Fixed;-37.82259288324274;144.94581807088505;-37.82259288324274, 144.94581807088505
1539230;Feature Lighting -;3;14;Pole: Multiple Fixed;-37.82344270733153;144.94315253822742;-37.82344270733153, 144.94315253822742
1541636;Feature Lighting - Russell Street between Bourke Street and Little Bourke Street;9;;Pole: Multiple Fixed;-37.81190830031809;144.967678785305;-37.81190830031809, 144.967678785305
1542297;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81875897597842;144.97404258183607;-37.81875897597842, 144.97404258183607
1540174;Feature Lighting - Victoria Green;9;;Pole: Multiple Fixed;-37.820216933515184;144.94514824789675;-37.820216933515184, 144.94514824789675
1543547;Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing;9;;Pole: Multiple Fixed;-37.822460078808795;144.94540679526287;-37.822460078808795, 144.94540679526287
1542944;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82369841937505;144.94735027209313;-37.82369841937505, 144.94735027209313
1347578;Feature Lighting - Docklands;4;150;Bridge Beam;-37.82116645113559;144.95477232589255;-37.82116645113559, 144.95477232589255
1544876;Feature Lighting - Birrarung Marr;9;;Bridge Beam;-37.81845998171175;144.9737074849746;-37.81845998171175, 144.9737074849746
1544587;Feature Lighting - NewQuay Promenade between Doepel Way and Pearl River Road;2;14;Pole: Multiple Fixed;-37.81600425072189;144.93934929368092;-37.81600425072189, 144.93934929368092
1539448;Feature Lighting - Lorimer Street between Montague Street and Westgate Freeway;13;70;Pole: Multiple Fixed;-37.82514789286447;144.9472982383152;-37.82514789286447, 144.9472982383152
1348086;Feature Lighting - Docklands;5;35;Inground;-37.824647069760644;144.94568948718938;-37.824647069760644, 144.94568948718938
1347555;Feature Lighting - Docklands;1;50;Inground;-37.81533371005958;144.9443365244504;-37.81533371005958, 144.9443365244504
1543622;Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing;9;;Pole: Multiple Fixed;-37.822644108258864;144.94642806993144;-37.822644108258864, 144.94642806993144
1540487;Feature Lighting - NewQuay Promenade between Doepel Way and Pearl River Road;9;;Pole: Multiple Fixed;-37.81526733290446;144.9408049419087;-37.81526733290446, 144.9408049419087
1348058;Feature Lighting - Docklands;5;70;Inground;-37.81945843278691;144.95362578436698;-37.81945843278691, 144.95362578436698
1347246;Feature Lighting - Docklands;1;;Building Facade;-37.81617873966768;144.9446766960539;-37.81617873966768, 144.9446766960539
1347969;Feature Lighting - Docklands;5;70;Inground;-37.8251623713772;144.9469770900231;-37.8251623713772, 144.9469770900231
1543976;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81947812277376;144.97468327560313;-37.81947812277376, 144.97468327560313
1348145;Feature Lighting - Docklands;1;18;Bollard;-37.824086983476384;144.94390950050465;-37.824086983476384, 144.94390950050465
1347797;Feature Lighting - Docklands;1;;Inground;-37.81466899394061;144.93915067757231;-37.81466899394061, 144.93915067757231
1542074;Feature Lighting - Arglye Square;9;;Pole: Multiple Fixed;-37.80246640669234;144.96615394949217;-37.80246640669234, 144.96615394949217
1544786;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82336849238079;144.94733379613066;-37.82336849238079, 144.94733379613066
1347616;Feature Lighting - Docklands;5;70;Inground;-37.81477666644512;144.94198038228706;-37.81477666644512, 144.94198038228706
1540275;Feature Lighting - Intersection of Flinders Street and Queens Bridge;13;70;Pole: Multiple Fixed;-37.81951306843338;144.96134743090488;-37.81951306843338, 144.96134743090488
1487777;Feature Lighting - Docklands;;;;-37.81513931257086;144.94157855896964;-37.81513931257086, 144.94157855896964
1541768;Feature Lighting -;13;35;Pole: Multiple Fixed;-37.82377720278515;144.9473620390991;-37.82377720278515, 144.9473620390991
1540942;Feature Lighting - Lincoln Square;9;;Pole: Multiple Fixed;-37.80249607672888;144.9632611870548;-37.80249607672888, 144.9632611870548
1347819;Feature Lighting - Docklands;1;;Wall;-37.81530295309155;144.94169435127137;-37.81530295309155, 144.94169435127137
1548050;Feature Lighting - Fitzroy Gardens;1;20;Bollard;-37.81144884293843;144.98161694205717;-37.81144884293843, 144.98161694205717
1544849;Feature Lighting - Docklands Park;13;14;Pole: Multiple Fixed;-37.820169893728604;144.9463753402093;-37.820169893728604, 144.9463753402093
1544432;Feature Lighting - Newquay Promenade between Saint Mangos Lane and Rakaia Way;1;50;Pole: Multiple Fixed;-37.81504534160386;144.94134421456783;-37.81504534160386, 144.94134421456783
1542968;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82345747326811;144.9473470096636;-37.82345747326811, 144.9473470096636
1540634;Feature Lighting -;13;70;Pole: Multiple Fixed;-37.81774112847148;144.94550897411307;-37.81774112847148, 144.94550897411307
1487813;Feature Lighting - Docklands;;;;-37.81427650844949;144.94319889224053;-37.81427650844949, 144.94319889224053
1542816;Feature Lighting -;12;;Pole: Multiple Fixed;-37.82386019679607;144.9473835684709;-37.82386019679607, 144.9473835684709
1539661;Feature Lighting - Victoria Harbour Promenade between Enterprize Way and Cumberland Street;9;;Pole: Multiple Fixed;-37.819174030583085;144.9434721199795;-37.819174030583085, 144.9434721199795
1348014;Feature Lighting - Docklands;5;70;Inground;-37.82489404717757;144.94550575745765;-37.82489404717757, 144.94550575745765
1539792;Feature Lighting - Southbank Promenade between Riverside Avenue and Southgate Avenue;13;70;Pole: Multiple Fixed;-37.820080143941674;144.96550138849997;-37.820080143941674, 144.96550138849997
1347697;Feature Lighting - Docklands;5;70;Inground;-37.82476008587554;144.94709272683298;-37.82476008587554, 144.94709272683298
1544806;Feature Lighting - Newquay Promenade between Saint Mangos Lane and Aquitania Way;9;;Pole: Multiple Fixed;-37.814607225397516;144.9426712465937;-37.814607225397516, 144.9426712465937
1543839;Feature Lighting - Intersection of Lonsdale Street and Russell Street;13;14;Pole: Multiple Fixed;-37.8108318307013;144.96705114839472;-37.8108318307013, 144.96705114839472
1542815;Feature Lighting -;12;;Pole: Multiple Fixed;-37.82385159743587;144.9473864468834;-37.82385159743587, 144.9473864468834
1543177;Feature Lighting - Upfield Railway;9;;Pole: Multiple Fixed;-37.78691354935944;144.941667243839;-37.78691354935944, 144.941667243839
1539417;Feature Lighting -;13;70;Pole: Multiple Fixed;-37.82439769083833;144.94593548369195;-37.82439769083833, 144.94593548369195
1348375;Feature Lighting - Docklands;5;70;Inground;-37.823423573114894;144.9430549118168;-37.823423573114894, 144.9430549118168
1543574;Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing;9;;Pole: Multiple Fixed;-37.82262327109075;144.94635523637004;-37.82262327109075, 144.94635523637004
1347282;Feature Lighting - Docklands;1;;Canopy;-37.817351293275486;144.95253842092973;-37.817351293275486, 144.95253842092973
1346980;Feature Lighting - Docklands;1;;Bridge Beam;-37.82106550781638;144.9544603924498;-37.82106550781638, 144.9544603924498
1346820;Feature Lighting - Docklands;1;;Canopy;-37.81765569973253;144.9510888376545;-37.81765569973253, 144.9510888376545
1539662;Feature Lighting - Merchant Street between Bourke Street and Victoria Harbour Promenade;9;;Pole: Multiple Fixed;-37.81919292454653;144.94348068371195;-37.81919292454653, 144.94348068371195
1544387;Feature Lighting -;13;35;Pole: Multiple Fixed;-37.82291119938409;144.94711222381818;-37.82291119938409, 144.94711222381818
1544350;Feature Lighting - St Kilda Road between Yarra River and Southbank Boulevard;13;150;Pole: Multiple Fixed;-37.82149080888628;144.96962334613568;-37.82149080888628, 144.96962334613568
1544099;Feature Lighting - Intersection of Lonsdale Street and Russell Street;13;14;Pole: Multiple Fixed;-37.81087421163894;144.96730595825704;-37.81087421163894, 144.96730595825704
1539880;Feature Lighting - Saint Mangos Lane between Caravel Lane and Newquay Promenade;9;;Pole: Multiple Fixed;-37.81468767545282;144.94173651154017;-37.81468767545282, 144.94173651154017
1541370;Feature Lighting - Heffernan Lane between Lonsdale Street and Little Bourke Street;9;;Pole: Multiple Fixed;-37.81125678488119;144.9665016430923;-37.81125678488119, 144.9665016430923
1346933;Feature Lighting - Docklands;3;36;Parapet;-37.81770929583168;144.94990240736456;-37.81770929583168, 144.94990240736456
1348039;Feature Lighting - Docklands;3;21;Inground;-37.8245878650036;144.94545411526448;-37.8245878650036, 144.94545411526448
1346491;Feature Lighting - Docklands;5;70;Inground;-37.81636037847137;144.94540104567693;-37.81636037847137, 144.94540104567693
1347727;Feature Lighting - Docklands;1;;Building Facade;-37.82118635805935;144.93246064684857;-37.82118635805935, 144.93246064684857
1543555;Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing;9;;Pole: Multiple Fixed;-37.82247514009776;144.9454090828417;-37.82247514009776, 144.9454090828417
1347915;Feature Lighting - Docklands;5;70;Inground;-37.82510634342772;144.9463646543669;-37.82510634342772, 144.9463646543669
1540569;Feature Lighting - Victoria Harbour;1;50;Pole: Multiple Fixed;-37.8152559783873;144.94430162574582;-37.8152559783873, 144.94430162574582
1347279;Feature Lighting - Docklands;4;150;Bridge Beam;-37.8212166845455;144.9546411905934;-37.8212166845455, 144.9546411905934
1541725;Feature Lighting -;13;35;Pole: Multiple Fixed;-37.823554907696554;144.94736515480383;-37.823554907696554, 144.94736515480383
1542877;Feature Lighting -;12;;Pole: Multiple Fixed;-37.823695840422126;144.9472711219218;-37.823695840422126, 144.9472711219218
1544330;Feature Lighting - Upfield Railway;9;;Pole: Multiple Fixed;-37.78701910021365;144.94133798788332;-37.78701910021365, 144.94133798788332
1542355;Feature Lighting - Swanston Street between Bourke Street and Little Bourke Street;9;;Pole: Multiple Fixed;-37.812672929575314;144.96512661733755;-37.812672929575314, 144.96512661733755
1348254;Feature Lighting - Docklands;3;36;Parapet;-37.8177878039403;144.9490965839843;-37.8177878039403, 144.9490965839843
1543476;Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing;9;;Pole: Multiple Fixed;-37.822395932112464;144.94533605799234;-37.822395932112464, 144.94533605799234
1540689;Feature Lighting - Southbank Promenade between Riverside Avenue and Southgate Avenue;13;70;Pole: Multiple Fixed;-37.81998238132714;144.96608287093758;-37.81998238132714, 144.96608287093758
1543704;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81841734390879;144.97374090634483;-37.81841734390879, 144.97374090634483
1541177;Feature Lighting - Victoria Green;3;;Pole: Multiple Fixed;-37.820409315718294;144.94533598420801;-37.820409315718294, 144.94533598420801
1543532;Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing;9;;Pole: Multiple Fixed;-37.822431629547445;144.94540247430487;-37.822431629547445, 144.94540247430487
1487765;Feature Lighting - Docklands;;;;-37.81582428536438;144.93943863056697;-37.81582428536438, 144.93943863056697
1542131;Feature Lighting - Gordon Reserve;1;;Pole: Multiple Fixed;-37.812397792069234;144.97398063539416;-37.812397792069234, 144.97398063539416
1542986;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82328036079627;144.94731344659834;-37.82328036079627, 144.94731344659834
1346763;Feature Lighting - Docklands;1;;Inground;-37.814612524874825;144.94263053475632;-37.814612524874825, 144.94263053475632
1539937;Feature Lighting - Newquay Promenade between Saint Mangos Lane and Rakaia Way;16;;Under Seat;-37.8150471994069;144.94138346702104;-37.8150471994069, 144.94138346702104
1544327;Feature Lighting - Swanston Street between Bourke Street and Little Bourke Street;9;;Pole: Multiple Fixed;-37.813226403515905;144.96539870967632;-37.813226403515905, 144.96539870967632
1347152;Feature Lighting - Docklands;1;35;Inground;-37.82385726092906;144.9481321399461;-37.82385726092906, 144.9481321399461
1542762;Feature Lighting -;12;;Pole: Multiple Fixed;-37.82325391885043;144.94723566507872;-37.82325391885043, 144.94723566507872
1544173;Feature Lighting - Newquay Promenade between Saint Mangos Lane and Aquitania Way;9;;Pole: Multiple Fixed;-37.814688884929964;144.94239351156838;-37.814688884929964, 144.94239351156838
1348327;Feature Lighting - Docklands;1;150;Inground;-37.81422715712965;144.94727609962814;-37.81422715712965, 144.94727609962814
1540409;Feature Lighting - St Kilda Road between Yarra River and Southbank Boulevard;13;150;Pole: Multiple Fixed;-37.82290928819601;144.9702751708828;-37.82290928819601, 144.9702751708828
1543554;Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing;9;;Pole: Multiple Fixed;-37.82247346660108;144.9454088286605;-37.82247346660108, 144.9454088286605
1346647;Feature Lighting - Docklands;5;35;Inground;-37.82399676312196;144.94766012568917;-37.82399676312196, 144.94766012568917
1542769;Feature Lighting -;12;;Pole: Multiple Fixed;-37.82318462979486;144.94721467590531;-37.82318462979486, 144.94721467590531
1348453;Feature Lighting - Docklands;5;70;Inground;-37.82436006097199;144.94558857397914;-37.82436006097199, 144.94558857397914
1541988;Feature Lighting - Parliament Gardens;9;;Pole: Multiple Fixed;-37.80980302476292;144.97357696294594;-37.80980302476292, 144.97357696294594
